,Ticker,Open,High,Low,Close,Adj Close,Volume,Percent_Change_From_Startdate,Change_Close_Less_Open
2021-02-16 15:30:00-05:00,UUP,33.61750031,33.66749954,33.49499893,33.66749954,33.66749954,6727,28.40389178,0.049999237
2021-02-17 09:30:00-05:00,UUP,32.91249847,33.04000092,32.13937378,32.13937378,32.13937378,20636,22.57579947,-0.773124695
2021-02-17 10:30:00-05:00,UUP,32.13249969,32.34500122,31.75,31.91382408,31.91382408,5722,21.71557939,-0.218675613
2021-02-17 11:30:00-05:00,UUP,31.87874985,32.05749893,31.59749985,32.05749893,32.05749893,5007,22.26353841,0.178749084
2021-02-17 12:30:00-05:00,UUP,32.14625168,32.47499847,32.14625168,32.40999985,32.40999985,9801,23.60793553,0.263748169
2021-02-17 13:30:00-05:00,UUP,32.29499817,32.51250076,32.28749847,32.28749847,32.28749847,1839,23.14072967,-0.007499695
2021-02-17 14:30:00-05:00,UUP,32.24874878,32.55749893,32.24874878,32.55749893,32.55749893,3734,24.17047973,0.308750153
2021-02-17 15:30:00-05:00,UUP,32.52750015,32.61999893,32.4259491,32.47249985,32.47249985,0,23.8463032,-0.055000305
2021-02-18 09:30:00-05:00,UUP,31.69249916,31.97500038,31.08200073,31.09799957,31.09799957,33107,18.60412047,-0.594499588
2021-02-18 10:30:00-05:00,UUP,31.10000038,31.44750023,31.04999924,31.41250038,31.41250038,9811,19.80358964,0.3125
2021-02-18 11:30:00-05:00,UUP,31.39749908,31.43499947,31.15749931,31.2710247,31.2710247,3775,19.26401801,-0.12647438
2021-02-18 12:30:00-05:00,UUP,31.4334259,31.69499969,31.3125,31.68052483,31.68052483,3947,20.82580342,0.247098923
2021-02-18 13:30:00-05:00,UUP,31.72500038,31.87999916,31.66250038,31.67250061,31.67250061,4228,20.7952,-0.052499771
2021-02-18 14:30:00-05:00,UUP,31.73875046,31.93000031,31.70249939,31.88999939,31.88999939,2620,21.62471482,0.151248932
2021-02-18 15:30:00-05:00,UUP,32.00125122,32.02750015,31.84000015,31.84000015,31.84000015,3123,21.43402359,-0.161251068
2021-02-19 09:30:00-05:00,UUP,32.62250137,33.13249969,32.62250137,33.125,33.125,19114,26.33486219,0.502498627
2021-02-19 10:30:00-05:00,UUP,33.16374969,33.5679245,33.16374969,33.5679245,33.5679245,4881,28.02412425,0.404174805
2021-02-19 11:30:00-05:00,UUP,33.52252579,33.5549736,32.85250092,32.99250031,32.99250031,14141,25.82952391,-0.530025482
2021-02-19 12:30:00-05:00,UUP,32.79499817,32.85874939,32.625,32.75,32.75,5576,24.90465621,-0.044998169
2021-02-19 13:30:00-05:00,UUP,32.72624969,33,32.72624969,32.92750168,32.92750168,6022,25.58162678,0.201251984
2021-02-19 14:30:00-05:00,UUP,32.90750122,33.28250122,32.90000153,33.27999878,33.27999878,4060,26.92600935,0.372497559
2021-02-19 15:30:00-05:00,UUP,33.16999817,33.20500183,33.06750107,33.08000183,33.08000183,2858,26.16324446,-0.089996338
2021-02-22 09:30:00-05:00,UUP,32.34249878,32.63249969,32.15000153,32.32500076,32.32500076,7488,23.283759,-0.017498016
2021-02-22 10:30:00-05:00,UUP,32.38497543,32.38497543,31.86624908,31.92499924,31.92499924,3333,21.75820013,-0.459976196
2021-02-22 11:30:00-05:00,UUP,31.81999969,31.81999969,31.45499992,31.47750092,31.47750092,17561,20.05149405,-0.342498779
2021-02-22 12:30:00-05:00,UUP,31.46999931,31.70084953,31.46999931,31.59874916,31.59874916,2895,20.51392063,0.128749847
2021-02-22 13:30:00-05:00,UUP,31.62999916,31.69000053,31.48999977,31.58250046,31.58250046,6302,20.45194998,-0.047498703
2021-02-22 14:30:00-05:00,UUP,31.42749977,31.42749977,30.68252563,30.68252563,30.68252563,6327,17.01955163,-0.744974136
2021-02-22 15:30:00-05:00,UUP,30.62000084,30.68000031,30.46750069,30.61499977,30.61499977,40461,16.76201591,-0.005001068
2021-02-23 09:30:00-05:00,UUP,30,30,27.77499962,29.28249931,29.28249931,71014,11.68001556,-0.717500687
2021-02-23 10:30:00-05:00,UUP,29.27829933,30.10000038,29.27829933,29.48500061,29.48500061,11164,12.45233174,0.206701279
2021-02-23 11:30:00-05:00,UUP,29.46750069,29.47249985,28.68000031,29.19000053,29.19000053,8797,11.32723607,-0.277500153
2021-02-23 12:30:00-05:00,UUP,29.18499947,29.32999992,28.54750061,29.32999992,29.32999992,10657,11.86117731,0.145000458
2021-02-23 13:30:00-05:00,UUP,29.28249931,29.66749954,29.12000084,29.66749954,29.66749954,13041,13.14836125,0.385000229
2021-02-23 14:30:00-05:00,UUP,29.42749977,30.60000038,29.39999962,30.54000092,30.54000092,11476,16.47597908,1.112501144
2021-02-23 15:30:00-05:00,UUP,30.57500076,30.61750031,30.16250038,30.26000023,30.26000023,15230,15.40808933,-0.315000534
2021-02-24 09:30:00-05:00,UUP,29.81500053,30.15250015,29.28084946,29.77499962,29.77499962,20834,13.55835392,-0.040000916
2021-02-24 10:30:00-05:00,UUP,29.77499962,30.31500053,29.77215004,30.31500053,30.31500053,3506,15.61785403,0.540000916
2021-02-24 11:30:00-05:00,UUP,30.37000084,31.08499908,30.37000084,31.06419945,31.06419945,3355,18.47521076,0.694198608
2021-02-24 12:30:00-05:00,UUP,31.25,31.39749908,30.98999977,31.37125015,31.37125015,7971,19.64626611,0.121250153
2021-02-24 13:30:00-05:00,UUP,31.52000046,31.72500038,31.52000046,31.72500038,31.72500038,2510,20.99542796,0.204999924
2021-02-24 14:30:00-05:00,UUP,31.6875,31.89374924,31.66250038,31.6875,31.6875,4343,20.85240591,0
2021-02-24 15:30:00-05:00,UUP,31.87750053,32.16249847,31.87750053,32.15499878,32.15499878,33760,22.63539139,0.277498245
2021-02-25 09:30:00-05:00,UUP,31.47750092,31.81672478,30.65999985,30.69000053,30.69000053,5353,17.04806002,-0.787500381
2021-02-25 10:30:00-05:00,UUP,30.71500015,30.77000046,30.25,30.45249939,30.45249939,7430,16.14225853,-0.262500763
2021-02-25 11:30:00-05:00,UUP,30.39749908,30.39749908,29.4375,29.49749947,29.49749947,8844,12.50000091,-0.899999619
2021-02-25 12:30:00-05:00,UUP,29.39999962,29.44262505,28.63500023,29.19059944,29.19059944,11120,11.32952024,-0.209400177
2021-02-25 13:30:00-05:00,UUP,29.19000053,29.69499969,28.93124962,29.69499969,29.69499969,6130,13.2532436,0.504999161
2021-02-25 14:30:00-05:00,UUP,29.1875,29.22999954,28.5,28.5,28.5,19585,8.69565502,-0.6875
2021-02-25 15:30:00-05:00,UUP,28.5,28.76749992,28.25250053,28.5625,28.5625,47909,8.934022685,0.0625
2021-02-26 09:30:00-05:00,UUP,29.29500008,29.59499931,28.5625,28.6875,28.6875,22579,9.410758014,-0.607500076
2021-02-26 10:30:00-05:00,UUP,28.5,29.51250076,28.35124969,29.29965019,29.29965019,22093,11.745427,0.799650192
2021-02-26 11:30:00-05:00,UUP,29.58499908,30.20499992,29.58499908,30.05999947,30.05999947,3403,14.64530989,0.475000381
2021-02-26 12:30:00-05:00,UUP,30.15999985,30.19750023,29.69499969,30.19625092,30.19625092,8247,15.16495693,0.036251068
2021-02-26 13:30:00-05:00,UUP,30.22397423,30.22397423,29.6875,29.72500038,29.72500038,13748,13.3676627,-0.498973846
2021-02-26 14:30:00-05:00,UUP,29.71500015,30.18499947,29.71500015,29.75,29.75,4600,13.46300831,0.034999847
2021-02-26 15:30:00-05:00,UUP,29.79000092,30.25499916,29.79000092,29.81500053,29.81500053,4688,13.71091272,0.024999619
2021-03-01 09:30:00-05:00,UUP,30.73500061,30.73500061,30.17000008,30.65250015,30.65250015,8387,16.90503797,-0.082500458
2021-03-01 10:30:00-05:00,UUP,30.60750008,30.95750046,30.49250031,30.875,30.875,6023,17.75362627,0.267499924
2021-03-01 11:30:00-05:00,UUP,30.97374916,31.2214756,30.97374916,31.03000069,31.03000069,3525,18.3447807,0.056251526
2021-03-01 12:30:00-05:00,UUP,31.05500031,31.10750008,30.95000076,31.01099968,31.01099968,2450,18.27231309,-0.044000626
2021-03-01 13:30:00-05:00,UUP,31.01250076,31.24250031,30.92499924,31.23374939,31.23374939,2968,19.12185434,0.221248627
2021-03-01 14:30:00-05:00,UUP,31.29125023,31.43729973,31.23749924,31.24749947,31.24749947,3271,19.17429552,-0.043750763
2021-03-01 15:30:00-05:00,UUP,31.30999947,31.4375,31.22500038,31.35779953,31.35779953,4354,19.59496701,0.047800064
2021-03-02 09:30:00-05:00,UUP,31.60000038,31.60000038,30.65625,30.76250076,30.76250076,16304,17.32456739,-0.837499619
2021-03-02 10:30:00-05:00,UUP,30.74749947,30.79249954,30.42499924,30.42499924,30.42499924,3385,16.03737618,-0.322500229
2021-03-02 11:30:00-05:00,UUP,30.25374985,30.30714989,30.04500008,30.20249939,30.20249939,4758,15.18878787,-0.051250458
2021-03-02 12:30:00-05:00,UUP,30.25499916,30.62750053,30.25499916,30.62750053,30.62750053,2633,16.80969236,0.372501373
2021-03-02 13:30:00-05:00,UUP,30.59499931,30.66250038,30.28000069,30.28000069,30.28000069,5069,15.48436872,-0.314998627
2021-03-02 14:30:00-05:00,UUP,30.36000061,30.45249939,30.11000061,30.13500023,30.13500023,2803,14.931354,-0.225000381
2021-03-02 15:30:00-05:00,UUP,30.12000084,30.24749947,29.62249947,29.62249947,29.62249947,13605,12.97673624,-0.497501373
2021-03-03 09:30:00-05:00,UUP,29.625,29.63750076,28.67499924,28.90335083,28.90335083,12819,10.23398775,-0.72164917
2021-03-03 10:30:00-05:00,UUP,28.86750031,29.27499962,28.70000076,29.27499962,29.27499962,3664,11.65141261,0.407499313
2021-03-03 11:30:00-05:00,UUP,29.45000076,29.45000076,28.80750084,28.80750084,28.80750084,3908,9.868427131,-0.642499924
2021-03-03 12:30:00-05:00,UUP,28.79000092,28.90500069,28.59000015,28.6875,28.6875,7210,9.410758014,-0.102500916
2021-03-03 13:30:00-05:00,UUP,28.8125,28.8125,27.80005074,27.80005074,27.80005074,12354,6.026130677,-1.012449265
2021-03-03 14:30:00-05:00,UUP,27.76749992,28.25499916,27.67250061,27.97249985,27.97249985,6006,6.68383135,0.204999924
2021-03-03 15:30:00-05:00,UUP,27.95000076,28.24250031,27.69000053,27.69000053,27.69000053,11364,5.606412125,-0.260000229
2021-03-04 09:30:00-05:00,UUP,27.5,27.93492508,26.02000046,26.375,26.375,98473,0.591154427,-1.125
2021-03-04 10:30:00-05:00,UUP,26.46750069,27.11750031,26.46750069,26.64999962,26.64999962,7318,1.639970696,0.182498932
2021-03-04 11:30:00-05:00,UUP,27.03000069,27.17000008,26.25250053,26.47999954,26.47999954,8842,0.991610357,-0.550001144
2021-03-04 12:30:00-05:00,UUP,26.07250023,26.25,25.21224976,25.39752579,25.39752579,13213,-3.136817496,-0.674974442
2021-03-04 13:30:00-05:00,UUP,25.29500008,25.44824982,24.61499977,25.43067551,25.43067551,63843,-3.010388358,0.13567543
2021-03-04 14:30:00-05:00,UUP,25.32719994,25.74749947,25.22747421,25.38500023,25.38500023,30163,-3.184588506,0.057800293
2021-03-04 15:30:00-05:00,UUP,25.40500069,25.61750031,25.19577408,25.19577408,25.19577408,3331,-3.906274835,-0.209226608
2021-03-05 09:30:00-05:00,UUP,26.25,26.30249977,24.69750023,24.72422409,24.72422409,21942,-5.704711144,-1.525775909
2021-03-05 10:30:00-05:00,UUP,24.68162537,25.05624962,23.99250031,24.01000023,24.01000023,11480,-8.428677126,-0.671625137
2021-03-05 11:30:00-05:00,UUP,24.14999962,25.44217491,24.14999962,25.44217491,25.44217491,13042,-2.966530977,1.292175293
2021-03-05 12:30:00-05:00,UUP,25.56500053,26.31500053,25.56500053,26.24250031,26.24250031,26934,0.085816142,0.677499771
2021-03-05 13:30:00-05:00,UUP,26.27750015,26.48749924,26.08250046,26.34000015,26.34000015,3736,0.457669117,0.0625
2021-03-05 14:30:00-05:00,UUP,26.42510033,26.75,26.42510033,26.63500023,26.63500023,3934,1.582764784,0.209899902
2021-03-05 15:30:00-05:00,UUP,26.62249947,26.71997452,26.57500076,26.59749985,26.59749985,4689,1.439742731,-0.024999619
2021-03-08 09:30:00-05:00,UUP,26.49749947,26.71750069,25.80270004,26.34000015,26.34000015,10158,0.457669117,-0.157499313
2021-03-08 10:30:00-05:00,UUP,26.42499924,26.57999992,25.92000008,26.12750053,26.12750053,3650,-0.352779488,-0.297498703
2021-03-08 11:30:00-05:00,UUP,25.72999954,25.72999954,25.12750053,25.49447441,25.49447441,7589,-2.767066824,-0.235525131
2021-03-08 12:30:00-05:00,UUP,25.59250069,25.61499977,25.35250092,25.3872757,25.3872757,4709,-3.175910142,-0.205224991
2021-03-08 13:30:00-05:00,UUP,25.0189991,25.0189991,24.48250008,24.58499908,24.58499908,10112,-6.235698977,-0.434000015
2021-03-08 14:30:00-05:00,UUP,24.90250015,24.90500069,24.01874924,24.125,24.125,9768,-7.990081496,-0.777500153
2021-03-08 15:30:00-05:00,UUP,24.08250046,24.33499908,23.87249947,23.87249947,23.87249947,36018,-8.953088897,-0.210000992
2021-03-09 09:30:00-05:00,UUP,25.33499908,26.42000008,25.33499908,26.27000046,26.27000046,20118,0.190698496,0.935001373
2021-03-09 10:30:00-05:00,UUP,26.07697487,26.35499954,26.05500031,26.31999969,26.31999969,11829,0.381389718,0.243024826
2021-03-09 11:30:00-05:00,UUP,26.375,26.58252525,26.24749947,26.56500053,26.56500053,5246,1.315794164,0.190000534
2021-03-09 12:30:00-05:00,UUP,26.55500031,26.76619911,26.41749954,26.72699928,26.72699928,5450,1.933638378,0.171998978
2021-03-09 13:30:00-05:00,UUP,26.77874947,27,26.77874947,26.81502533,26.81502533,4756,2.269359389,0.036275864
2021-03-09 14:30:00-05:00,UUP,26.89387512,27.14117432,26.89387512,27.11499977,27.11499977,6459,3.413426702,0.221124649
2021-03-09 15:30:00-05:00,UUP,27.15500069,27.15500069,26.70249939,26.89249992,26.89249992,5610,2.564838398,-0.262500763
2021-03-10 09:30:00-05:00,UUP,27.67749977,27.87000084,26.66250038,26.66250038,26.66250038,11515,1.687647138,-1.01499939
2021-03-10 10:30:00-05:00,UUP,27.02000046,27.02000046,26.51499939,26.96999931,26.96999931,4682,2.860411974,-0.050001144
2021-03-10 11:30:00-05:00,UUP,26.55500031,26.9021244,26.55500031,26.74749947,26.74749947,3272,2.01182367,0.192499161
2021-03-10 12:30:00-05:00,UUP,26.35000038,26.73500061,26.35000038,26.73500061,26.73500061,1853,1.964154502,0.385000229
2021-03-10 13:30:00-05:00,UUP,26.23250008,26.54000092,26.22750092,26.38125038,26.38125038,3390,0.614992648,0.148750305
2021-03-10 14:30:00-05:00,UUP,26.30592537,26.50600052,26.23500061,26.23500061,26.23500061,4003,0.057213186,-0.070924759
2021-03-10 15:30:00-05:00,UUP,26.17499924,26.375,26.13500023,26.13500023,26.13500023,1614,-0.324176532,-0.039999008
2021-03-11 09:30:00-05:00,UUP,27.36499977,27.77865028,27.20750046,27.47249985,27.47249985,16678,4.776890034,0.107500076
2021-03-11 10:30:00-05:00,UUP,27.57500076,28.04999924,27.57500076,28.01885033,28.01885033,6769,6.860606637,0.443849564
2021-03-11 11:30:00-05:00,UUP,28.18000031,28.26625061,28.05497551,28.17124939,28.17124939,2640,7.441838777,-0.008750916
2021-03-11 12:30:00-05:00,UUP,28.17625046,28.23177528,28.13805008,28.13805008,28.13805008,1832,7.315220504,-0.038200378
2021-03-11 13:30:00-05:00,UUP,28.13752556,28.24824905,28,28.22977448,28.22977448,6522,7.665046584,0.092248917
2021-03-11 14:30:00-05:00,UUP,28.22750092,28.22999954,28.08250046,28.12999916,28.12999916,15490,7.284515246,-0.097501755
2021-03-11 15:30:00-05:00,UUP,28.10750008,28.17250061,27.97500038,28.08250046,28.08250046,6707,7.103360767,-0.024999619
2021-03-12 09:30:00-05:00,UUP,27.1875,27.52702522,26.8125,27.29500008,27.29500008,8555,4.099926739,0.107500076
2021-03-12 10:30:00-05:00,UUP,27.125,27.125,26.75,26.98500061,26.98500061,4394,2.91762516,-0.13999939
2021-03-12 11:30:00-05:00,UUP,27.02000046,27.29249954,26.94000053,27.24749947,27.24749947,7958,3.918764987,0.227499008
2021-03-12 12:30:00-05:00,UUP,27.32749939,27.39500046,27.15749931,27.22252464,27.22252464,3037,3.823513943,-0.104974747
2021-03-12 13:30:00-05:00,UUP,27.40500069,27.40500069,27.23500061,27.28000069,27.28000069,2421,4.042720828,-0.125
2021-03-12 14:30:00-05:00,UUP,27.30999947,27.48999977,27.30999947,27.40999985,27.40999985,2562,4.538522369,0.100000381
2021-03-12 15:30:00-05:00,UUP,27.42749977,27.59749985,27.42749977,27.50250053,27.50250053,4028,4.891309132,0.075000763
2021-03-15 09:30:00-04:00,UUP,27.87999916,28.28249931,27.5,27.97249985,27.97249985,11934,6.68383135,0.092500687
2021-03-15 10:30:00-04:00,UUP,27.95499992,28.31999969,27.84499931,27.88875008,27.88875008,7927,6.364419552,-0.066249847
2021-03-15 11:30:00-04:00,UUP,27.75,28.12000084,27.75,28.04249954,28.04249954,1923,6.95080197,0.292499542
2021-03-15 12:30:00-04:00,UUP,28.04000092,28.04249954,27.98500061,27.99842453,27.99842453,2578,6.782705047,-0.041576385
2021-03-15 13:30:00-04:00,UUP,28.04999924,28.42284966,28.04500008,28.42092514,28.42092514,3571,8.394072787,0.370925903
2021-03-15 14:30:00-04:00,UUP,28.45999908,28.5,28.36750031,28.39500046,28.39500046,6298,8.29519909,-0.064998627
2021-03-15 15:30:00-04:00,UUP,28.37750053,28.76499939,28.37750053,28.76499939,28.76499939,6915,9.70633159,0.387498856
2021-03-16 09:30:00-04:00,UUP,29.23500061,30.17250061,29.13750076,30.02942467,30.02942467,17310,14.5287012,0.794424057
2021-03-16 10:30:00-04:00,UUP,30.25,30.28912544,30.05500031,30.25749969,30.25749969,12448,15.39855258,0.007499695
2021-03-16 11:30:00-04:00,UUP,30.125,30.19750023,29.61000061,29.61000061,29.61000061,7191,12.92906707,-0.51499939
2021-03-16 12:30:00-04:00,UUP,29.71249962,30.15999985,29.71249962,30.15999985,30.15999985,4818,15.02669961,0.447500229
2021-03-16 13:30:00-04:00,UUP,29.89999962,29.89999962,29.25,29.25,29.25,4408,11.55606699,-0.649999619
2021-03-16 14:30:00-04:00,UUP,29.28000069,29.60000038,29.07999992,29.59000015,29.59000015,6889,12.85278767,0.309999466
2021-03-16 15:30:00-04:00,UUP,29.64999962,29.64999962,29.38599968,29.45750046,29.45750046,4380,12.34744939,-0.192499161
2021-03-17 09:30:00-04:00,UUP,28.75,29.20000076,28.22750092,29.16500092,29.16500092,17786,11.23189046,0.415000916
2021-03-17 10:30:00-04:00,UUP,29.13999939,29.13999939,28.74702454,28.93829918,28.93829918,1809,10.36727665,-0.201700211
2021-03-17 11:30:00-04:00,UUP,28.87999916,29.25,28.62000084,29.25,29.25,1885,11.55606699,0.370000839
2021-03-17 12:30:00-04:00,UUP,29.08749962,29.08749962,28.8553009,28.98749924,28.98749924,3304,10.55491989,-0.100000381
2021-03-17 13:30:00-04:00,UUP,28.91250038,29.91749954,28.80500031,29.5625,29.5625,5971,12.74790532,0.649999619
2021-03-17 14:30:00-04:00,UUP,29.45929909,30.52750015,29.45929909,30.25499916,30.25499916,8487,15.38901584,0.795700073
2021-03-17 15:30:00-04:00,UUP,30.3125,30.36249924,29.91749954,30.11750031,30.11750031,8329,14.86461134,-0.194999695
2021-03-18 09:30:00-04:00,UUP,29.26499939,29.30750084,28.69502449,29.04405022,29.04405022,8177,10.77059869,-0.220949173
2021-03-18 10:30:00-04:00,UUP,28.97249985,29.16049957,28.87874985,29.02249908,29.02249908,3011,10.6884052,0.049999237
2021-03-18 11:30:00-04:00,UUP,28.96875,29.29999924,28.875,29.19499969,29.19499969,2537,11.34630229,0.226249695
2021-03-18 12:30:00-04:00,UUP,29.25807571,29.25807571,28.66124916,28.96750069,28.96750069,2226,10.47864777,-0.290575027
2021-03-18 13:30:00-04:00,UUP,28.84749985,28.96147537,28.5,28.5,28.5,5483,8.69565502,-0.347499847
2021-03-18 14:30:00-04:00,UUP,28.47249985,28.47249985,27.8607502,27.8607502,27.8607502,2621,6.257631304,-0.611749649
2021-03-18 15:30:00-04:00,UUP,27.92000008,27.92110062,27.54500008,27.54500008,27.54500008,9920,5.053397398,-0.375
2021-03-19 09:30:00-04:00,UUP,27.87750053,27.87750053,27.12249947,27.64249992,27.64249992,9425,5.425250372,-0.23500061
2021-03-19 10:30:00-04:00,UUP,27.6949749,28.09124947,27.29999924,28.01749992,28.01749992,3339,6.855456359,0.322525024
2021-03-19 11:30:00-04:00,UUP,28.11000061,28.37750053,28.11000061,28.28750038,28.28750038,2611,7.885206416,0.177499771
2021-03-19 12:30:00-04:00,UUP,28.45249939,28.60750008,28.43499947,28.60750008,28.60750008,5671,9.105647694,0.155000687
2021-03-19 13:30:00-04:00,UUP,28.60000038,28.72500038,28.30999947,28.44750023,28.44750023,11548,8.495427055,-0.152500153
2021-03-19 14:30:00-04:00,UUP,28.47999954,28.51124954,27.91250038,27.91749954,27.91749954,7005,6.474066641,-0.5625
2021-03-19 15:30:00-04:00,UUP,27.95750046,28.35000038,27.93874931,28.29249954,28.29249954,5050,7.904272628,0.334999084
2021-03-22 09:30:00-04:00,UUP,28.92000008,29.23875046,28.78974915,29,29,11723,10.60259634,0.079999924
2021-03-22 10:30:00-04:00,UUP,29.06419945,29.42000008,29.02750015,29.38780022,29.38780022,5810,12.08162085,0.323600769
2021-03-22 11:30:00-04:00,UUP,29.49500084,29.80500031,29.49500084,29.80500031,29.80500031,6362,13.67277302,0.309999466
2021-03-22 12:30:00-04:00,UUP,29.86750031,30.125,29.86750031,29.97807503,29.97807503,12419,14.3328597,0.110574722
2021-03-22 13:30:00-04:00,UUP,29.98875046,30.13999939,29.94499969,30.03249931,30.03249931,8658,14.54042754,0.043748856
2021-03-22 14:30:00-04:00,UUP,29.98250008,29.9999752,29.59000015,29.59000015,29.59000015,4399,12.85278767,-0.392499924
2021-03-22 15:30:00-04:00,UUP,29.65500069,29.65999985,29.43997574,29.49749947,29.49749947,16266,12.50000091,-0.157501221
2021-03-23 09:30:00-04:00,UUP,29.88750076,29.88750076,29.00250053,29.04750061,29.04750061,5825,10.78375809,-0.840000153
2021-03-23 10:30:00-04:00,UUP,28.75,29.13999939,28.73125076,29.125,29.125,4159,11.07933167,0.375
2021-03-23 11:30:00-04:00,UUP,29.125,29.125,28.46249962,28.66749954,28.66749954,7988,9.334478615,-0.457500458
2021-03-23 12:30:00-04:00,UUP,28.61499977,28.85750008,28.59749985,28.62750053,28.62750053,3653,9.181927093,0.012500763
2021-03-23 13:30:00-04:00,UUP,28.62750053,28.62750053,28.23999977,28.24749947,28.24749947,7982,7.732647619,-0.380001068
2021-03-23 14:30:00-04:00,UUP,28.31999969,28.32500076,27.875,27.875,27.875,9083,6.311978375,-0.444999695
2021-03-23 15:30:00-04:00,UUP,27.89249992,28.05500031,27.82500076,28.04750061,28.04750061,9883,6.969875457,0.155000687
2021-03-24 09:30:00-04:00,UUP,29.1875,29.19417572,28.01749992,28.09375,28.09375,13508,7.146265201,-1.09375
2021-03-24 10:30:00-04:00,UUP,28.75,28.77499962,28.55500031,28.67650032,28.67650032,6306,9.368806527,-0.07349968
2021-03-24 11:30:00-04:00,UUP,28.55500031,28.55500031,28.20750046,28.29500008,28.29500008,134987,7.913809372,-0.260000229
2021-03-24 12:30:00-04:00,UUP,28.3784256,28.3784256,28.04249954,28.04249954,28.04249954,1856,6.95080197,-0.335926056
2021-03-24 13:30:00-04:00,UUP,28.16250038,28.37000084,28.12249947,28.12252426,28.12252426,1425,7.256006857,-0.03997612
2021-03-24 14:30:00-04:00,UUP,28.00499916,28.00499916,27.70999908,27.74749947,27.74749947,4709,5.825706303,-0.257499695
2021-03-24 15:30:00-04:00,UUP,27.55750084,27.55750084,27.08499908,27.08499908,27.08499908,22362,3.299007604,-0.472501755
2021-03-25 09:30:00-04:00,UUP,26.29000092,27.00749969,26.15802574,26.63500023,26.63500023,79459,1.582764784,0.344999313
2021-03-25 10:30:00-04:00,UUP,26.60000038,26.60000038,25.71500015,25.79500008,25.79500008,16890,-1.620897209,-0.805000305
2021-03-25 11:30:00-04:00,UUP,26.42250061,27.01250076,26.12999916,27.01250076,27.01250076,4507,3.022507515,0.590000153
2021-03-25 12:30:00-04:00,UUP,26.99352455,27.10250092,26.69750023,26.88252449,26.88252449,3239,2.526793266,-0.111000061
2021-03-25 13:30:00-04:00,UUP,26.93250084,26.93250084,26.45999908,26.45999908,26.45999908,1626,0.915330959,-0.472501755
2021-03-25 14:30:00-04:00,UUP,26.51499939,27.11499977,26.51499939,27.07125092,27.07125092,3035,3.246573701,0.556251526
2021-03-25 15:30:00-04:00,UUP,27.05324936,27.31500053,27.05324936,27.10000038,27.10000038,2522,3.35622079,0.046751022
2021-03-26 09:30:00-04:00,UUP,27.02000046,28.05627441,26.83250046,28.05627441,28.05627441,7543,7.003337715,1.036273956
2021-03-26 10:30:00-04:00,UUP,28.15500069,28.38999939,27.75,27.79750061,27.79750061,10938,6.016404799,-0.357500076
2021-03-26 11:30:00-04:00,UUP,27.89249992,28.48250008,27.88249969,28.48250008,28.48250008,9892,8.628912365,0.590000153
2021-03-26 12:30:00-04:00,UUP,28.55999947,28.85750008,28.53750038,28.82250023,28.82250023,11218,9.925633042,0.262500763
2021-03-26 13:30:00-04:00,UUP,28.81074905,28.81074905,27.85750008,28.10250092,28.10250092,7103,7.179640166,-0.708248138
2021-03-26 14:30:00-04:00,UUP,28.14374924,28.88027573,27.97750092,28.88027573,28.88027573,13858,10.14598201,0.736526489
2021-03-26 15:30:00-04:00,UUP,28.92499924,29.5,28.89749908,29.5,29.5,9189,12.50953765,0.575000763
2021-03-29 09:30:00-04:00,UUP,29.25,29.28000069,28.41024971,28.75,28.75,10919,9.649125678,-0.5
2021-03-29 10:30:00-04:00,UUP,28.55249977,28.83749962,28.30750084,28.36750031,28.36750031,3414,8.190316736,-0.184999466
2021-03-29 11:30:00-04:00,UUP,28.35750008,28.74875069,28.35750008,28.52249908,28.52249908,2514,8.781463888,0.164999008
2021-03-29 12:30:00-04:00,UUP,28.77277565,29.27249908,28.77277565,29.06500053,29.06500053,2883,10.85050074,0.292224884
2021-03-29 13:30:00-04:00,UUP,29.21750069,29.21999931,28.53249931,28.55249977,28.55249977,2347,8.895882986,-0.665000916
2021-03-29 14:30:00-04:00,UUP,28.25,28.62112427,28.15237427,28.62112427,28.62112427,3107,9.157608761,0.371124268
2021-03-29 15:30:00-04:00,UUP,28.77249908,28.81500053,28.64500046,28.69750023,28.69750023,2478,9.448897713,-0.074998856
2021-03-30 09:30:00-04:00,UUP,28.1875,28.37000084,27.85250092,27.87242508,27.87242508,13089,6.30215793,-0.315074921
2021-03-30 10:30:00-04:00,UUP,28.04000092,28.46030045,28.04000092,28.40999985,28.40999985,2926,8.352405002,0.369998932
2021-03-30 11:30:00-04:00,UUP,28.43499947,28.5625,28.07500076,28.27750015,28.27750015,4198,7.847066717,-0.157499313
2021-03-30 12:30:00-04:00,UUP,28.24500084,28.24500084,28.18000031,28.23374939,28.23374939,562,7.680206442,-0.01125145
2021-03-30 13:30:00-04:00,UUP,28.3125,28.35000038,28.13500023,28.1909256,28.1909256,1675,7.516881527,-0.121574402
2021-03-30 14:30:00-04:00,UUP,28.24749947,28.53000069,28.24749947,28.51000023,28.51000023,3955,8.73379472,0.262500763
2021-03-30 15:30:00-04:00,UUP,28.58749962,28.63249969,28.20750046,28.30750084,28.30750084,2521,7.961485814,-0.279998779
2021-03-31 09:30:00-04:00,UUP,29.15250015,29.89749908,29,29.63999939,29.63999939,13109,13.04347889,0.487499237
