date_time_on_30_min,Ticker,Open,High,Low,Close,Adj Close,Volume,Percent_Change_From_Startdate,Change_Close_Less_Open
2021-01-08 10:30:00-05:00,SPY,378.9200134,380.8399963,378.894989,379.9899902,379.9899902,7227975,1.246967229,1.069976807
2021-01-08 11:30:00-05:00,SPY,379.980011,380.6700134,379.5499878,380.3800049,380.3800049,5214983,1.35088523,0.399993896
2021-01-08 12:30:00-05:00,SPY,380.3800049,380.4899902,377.8001099,378.6650085,378.6650085,5500571,0.89393062,-1.714996338
2021-01-08 13:30:00-05:00,SPY,378.6700134,379.519989,377.1000061,379.519989,379.519989,10067116,1.121737093,0.849975586
2021-01-08 14:30:00-05:00,SPY,379.5100098,380.6625061,378.8250122,380.4750061,380.4750061,9786498,1.376197964,0.964996338
2021-01-08 15:30:00-05:00,SPY,380.480011,381.4899902,380.2250061,381.2399902,381.2399902,12716186,1.580025236,0.759979248
2021-01-11 09:30:00-05:00,SPY,377.8299866,379.8200073,377.7189026,379.6600037,379.6600037,12685144,1.159043493,1.83001709
2021-01-11 10:30:00-05:00,SPY,379.6600037,379.9700012,378.5799866,379.8500061,379.8500061,5134241,1.20966896,0.190002441
2021-01-11 11:30:00-05:00,SPY,379.8500061,380.0899963,379.5700073,379.8862,379.8862,3871947,1.219312681,0.036193848
2021-01-11 12:30:00-05:00,SPY,379.8900146,380.5799866,379.6499939,379.7358093,379.7358093,3678253,1.179241639,-0.154205322
2021-01-11 13:30:00-05:00,SPY,379.7399902,379.8200073,378.3100891,378.6799927,378.6799927,4834392,0.897923087,-1.059997559
2021-01-11 14:30:00-05:00,SPY,378.6700134,379.6400146,378.230011,378.2698975,378.2698975,6407658,0.788654691,-0.400115967
2021-01-11 15:30:00-05:00,SPY,378.269989,379.3299866,378.1199951,378.7399902,378.7399902,9479372,0.913909221,0.470001221
2021-01-12 09:30:00-05:00,SPY,378.8900146,379.730011,377.75,379.2999878,379.2999878,8573213,1.063118558,0.409973145
2021-01-12 10:30:00-05:00,SPY,379.2999878,379.8599854,378.7999878,378.9700928,378.9700928,4942862,0.975219216,-0.32989502
2021-01-12 11:30:00-05:00,SPY,378.9700012,379.0400085,376.3599854,377.5100098,377.5100098,7476399,0.586185346,-1.459991455
2021-01-12 12:30:00-05:00,SPY,377.5,378.5499878,377.0100098,378.5100098,378.5100098,4847424,0.852631752,1.010009766
2021-01-12 13:30:00-05:00,SPY,378.5299988,379.4599915,378.3999939,378.8099976,378.8099976,4721757,0.932562421,0.279998779
2021-01-12 14:30:00-05:00,SPY,379.0100098,379.3099976,378.1499939,378.7999878,378.7999878,7362588,0.929895355,-0.210021973
2021-01-12 15:30:00-05:00,SPY,378.7898865,379.5,378.5899963,378.8099976,378.8099976,8127784,0.932562421,0.020111084
2021-01-13 09:30:00-05:00,SPY,378.6900024,379.3099976,377.8500061,379.2600098,379.2600098,9021670,1.052466556,0.570007324
2021-01-13 10:30:00-05:00,SPY,379.2688904,379.9400024,379.1600037,379.6499939,379.6499939,5404831,1.156376426,0.381103516
2021-01-13 11:30:00-05:00,SPY,379.644989,379.8800049,379.0899963,379.6568909,379.6568909,3448022,1.1582141,0.011901855
2021-01-13 12:30:00-05:00,SPY,379.6499939,380.3599854,379.3500061,380.2199097,380.2199097,3892203,1.308228436,0.569915771
2021-01-13 13:30:00-05:00,SPY,380.2181091,380.8599854,379.8699951,380.769989,380.769989,4456724,1.4547951,0.551879883
2021-01-13 14:30:00-05:00,SPY,380.769989,380.8500061,379.7099915,379.7619019,379.7619019,5272480,1.1861939,-1.008087158
2021-01-13 15:30:00-05:00,SPY,379.7600098,380.3599854,379.6099854,379.7600098,379.7600098,7811716,1.185689759,0
2021-01-14 09:30:00-05:00,SPY,380.5899963,381.1300049,380.2200012,380.9649963,380.9649963,6769659,1.506754101,0.375
2021-01-14 10:30:00-05:00,SPY,380.9649963,381.0899963,380.3599854,380.5498962,380.5498962,3662151,1.396152172,-0.415100098
2021-01-14 11:30:00-05:00,SPY,380.5498962,380.6149902,380.1000061,380.3900146,380.3900146,4041734,1.353552296,-0.159881592
2021-01-14 12:30:00-05:00,SPY,380.3999939,380.7600098,379.8399963,380.2900085,380.2900085,4378975,1.326906029,-0.109985352
2021-01-14 13:30:00-05:00,SPY,380.2799988,380.6199951,379.9899902,380.178009,380.178009,2457873,1.297064162,-0.101989746
2021-01-14 14:30:00-05:00,SPY,380.2399902,380.2900085,378.5799866,379.1799927,379.1799927,7256317,1.03114629,-1.059997559
2021-01-14 15:30:00-05:00,SPY,379.1700134,379.5499878,378.1000061,378.4500122,378.4500122,13281549,0.836645618,-0.720001221
2021-01-15 09:30:00-05:00,SPY,376.7200012,377.5799866,373.7000122,374.5700073,374.5700073,35728434,-0.197167738,-2.149993896
2021-01-15 10:30:00-05:00,SPY,374.5899963,376.4700012,374.1300049,376.3800049,376.3800049,11242191,0.285099606,1.790008545
2021-01-15 11:30:00-05:00,SPY,376.3599854,376.9200134,375.7000122,376.2000122,376.2000122,5398194,0.237141204,-0.159973145
2021-01-15 12:30:00-05:00,SPY,376.2000122,377.2900085,376.0910034,376.9400024,376.9400024,4342648,0.434308943,0.739990234
2021-01-15 13:30:00-05:00,SPY,376.9400024,377.1400146,376.3099976,376.5700073,376.5700073,5762097,0.335725074,-0.369995117
2021-01-15 14:30:00-05:00,SPY,376.5700073,377.2200012,375.980011,376.5,376.5,6452101,0.317071874,-0.070007324
2021-01-15 15:30:00-05:00,SPY,376.5098877,376.6499939,375.4100037,375.6900024,375.6900024,10612633,0.101250935,-0.819885254
2021-01-19 09:30:00-05:00,SPY,378.3399963,378.769989,377.0400085,377.5599976,377.5599976,9542083,0.599504414,-0.779998779
2021-01-19 10:30:00-05:00,SPY,377.5700073,378.1499939,376.75,377.3900146,377.3900146,5184004,0.554213078,-0.179992676
2021-01-19 11:30:00-05:00,SPY,377.3850098,378.1199951,377,377.9100037,377.9100037,3983796,0.692762282,0.524993896
2021-01-19 12:30:00-05:00,SPY,377.9100037,379.019989,377.8999939,378.7298889,378.7298889,4106866,0.911217761,0.819885254
2021-01-19 13:30:00-05:00,SPY,378.7286987,379.230011,378.6700134,378.9100037,378.9100037,5582316,0.959208688,0.181304932
2021-01-19 14:30:00-05:00,SPY,378.9200134,379.1000061,378.5299988,378.8597107,378.8597107,6443687,0.945808307,-0.060302734
2021-01-19 15:30:00-05:00,SPY,378.855896,379.1900024,378.5899963,378.6400146,378.6400146,8617598,0.887271086,-0.215881348
2021-01-20 09:30:00-05:00,SPY,381.1099854,382.8900146,380.6900024,382.3989868,382.3989868,15215823,1.88883571,1.289001465
2021-01-20 10:30:00-05:00,SPY,382.3900146,383.0820007,382.1799927,382.6000061,382.6000061,7468431,1.942396577,0.209991455
2021-01-20 11:30:00-05:00,SPY,382.6019897,383.4200134,382.5010986,383.3612976,383.3612976,5351367,2.145239962,0.759307861
2021-01-20 12:30:00-05:00,SPY,383.3649902,384.1799927,383.3500061,383.9899902,383.9899902,5325365,2.312752853,0.625
2021-01-20 13:30:00-05:00,SPY,383.9849854,384.2600098,383.4100037,383.9899902,383.9899902,4110017,2.312752853,0.005004883
2021-01-20 14:30:00-05:00,SPY,383.9899902,384.4200134,383.8200073,384.2900085,384.2900085,6131194,2.392691653,0.300018311
2021-01-20 15:30:00-05:00,SPY,384.2999878,384.7900085,383.8299866,383.8500061,383.8500061,9126499,2.275454584,-0.449981689
2021-01-21 09:30:00-05:00,SPY,384.4899902,384.8299866,383.25,384.769989,384.769989,11866405,2.520580724,0.279998779
2021-01-21 10:30:00-05:00,SPY,384.7799988,384.9500122,384.2399902,384.3900146,384.3900146,5022007,2.41933792,-0.389984131
2021-01-21 11:30:00-05:00,SPY,384.3918152,384.4599915,383.2901001,383.6409912,383.6409912,6588383,2.219763317,-0.750823975
2021-01-21 12:30:00-05:00,SPY,383.6300049,384.2000122,383.4400024,384.0903931,384.0903931,2543048,2.339504827,0.460388184
2021-01-21 13:30:00-05:00,SPY,384.1000061,384.7099915,384.0400085,384.6600037,384.6600037,4023601,2.491275523,0.559997559
2021-01-21 14:30:00-05:00,SPY,384.6599121,384.9400024,384.480011,384.6698914,384.6698914,6336411,2.493910064,0.009979248
2021-01-21 15:30:00-05:00,SPY,384.6600037,384.9301147,384.0599976,384.1900024,384.1900024,5530333,2.366045387,-0.470001221
2021-01-22 09:30:00-05:00,SPY,382.25,383.3200073,381.9500122,382.2000122,382.2000122,12087188,1.835819641,-0.049987793
2021-01-22 10:30:00-05:00,SPY,382.2049866,383.0700073,381.8349915,382.7099915,382.7099915,5859279,1.971701778,0.505004883
2021-01-22 11:30:00-05:00,SPY,382.730011,383.8399963,382.6099854,383.6900024,383.6900024,4285759,2.232822184,0.959991455
2021-01-22 12:30:00-05:00,SPY,383.7080078,383.7362976,382.9400024,383.4299927,383.4299927,3652470,2.163543516,-0.278015137
2021-01-22 13:30:00-05:00,SPY,383.4299927,383.730011,383.0249939,383.2799988,383.2799988,3389117,2.123578181,-0.149993896
2021-01-22 14:30:00-05:00,SPY,383.2850037,383.9100037,383.1600037,383.8800049,383.8800049,5065786,2.283447651,0.595001221
2021-01-22 15:30:00-05:00,SPY,383.8699951,384.0799866,382.7999878,382.8500061,382.8500061,6365102,2.009008178,-1.019989014
2021-01-25 09:30:00-05:00,SPY,383.8999939,384.769989,383.3099976,384.5097961,384.5097961,10609017,2.451253269,0.609802246
2021-01-25 10:30:00-05:00,SPY,384.5299988,384.6350098,378.4599915,380.5400085,380.5400085,18985871,1.393517631,-3.989990234
2021-01-25 11:30:00-05:00,SPY,380.5499878,382.6900024,380.2430115,381.3099976,381.3099976,8136137,1.598678436,0.760009766
2021-01-25 12:30:00-05:00,SPY,381.2923889,383.8800049,380.9599915,383.6500854,383.6500854,6223960,2.222186445,2.357696533
2021-01-25 13:30:00-05:00,SPY,383.6588135,383.8399963,382.8599854,383.4400024,383.4400024,4866097,2.166210582,-0.218811035
2021-01-25 14:30:00-05:00,SPY,383.4200134,383.75,382.4299927,383.0314941,383.0314941,5755976,2.057365014,-0.388519287
2021-01-25 15:30:00-05:00,SPY,383.0350037,384.4899902,382.8599854,384.3999939,384.3999939,8105141,2.421996855,1.364990234
2021-01-26 09:30:00-05:00,SPY,385.4100037,385.8500061,383.7999878,384.730011,384.730011,10055931,2.509928723,-0.679992676
2021-01-26 10:30:00-05:00,SPY,384.7399902,385.0100098,383.8900146,384.3299866,384.3299866,5077000,2.403343655,-0.410003662
2021-01-26 11:30:00-05:00,SPY,384.3299866,384.3900146,383.5599976,384.1799927,384.1799927,3797845,2.363378321,-0.149993896
2021-01-26 12:30:00-05:00,SPY,384.1889954,384.5299988,383.6400146,384.4100037,384.4100037,3916691,2.424663921,0.221008301
2021-01-26 13:30:00-05:00,SPY,384.4198914,384.8999939,384.1199951,384.4700012,384.4700012,3029710,2.440650055,0.050109863
2021-01-26 14:30:00-05:00,SPY,384.4714966,384.9500122,384.1700134,384.8999939,384.8999939,4784451,2.555220058,0.428497314
2021-01-26 15:30:00-05:00,SPY,384.8934021,384.9599915,383.5400085,383.8299866,383.8299866,7172706,2.270120452,-1.063415527
2021-01-27 09:30:00-05:00,SPY,380.2200012,380.3200073,375.6300049,379.2200012,379.2200012,24278096,1.041806423,-1
2021-01-27 10:30:00-05:00,SPY,379.2200012,379.9200134,377.9400024,378.1799927,378.1799927,8324963,0.764699884,-1.040008545
2021-01-27 11:30:00-05:00,SPY,378.2000122,378.3500061,375.9100037,377.7900085,377.7900085,10515250,0.660790014,-0.410003662
2021-01-27 12:30:00-05:00,SPY,377.7900085,378.8900146,376.9100037,378.480011,378.480011,6427742,0.844638685,0.690002441
2021-01-27 13:30:00-05:00,SPY,378.4849854,378.5799866,375.8999939,376.0100098,376.0100098,8226924,0.186515737,-2.474975586
2021-01-27 14:30:00-05:00,SPY,375.980011,376.1300049,373.1188049,373.480011,373.480011,20303574,-0.487593345,-2.5
2021-01-27 15:30:00-05:00,SPY,373.480011,374.5299988,372.0100098,374.4400024,374.4400024,24651328,-0.231807072,0.959991455
2021-01-28 09:30:00-05:00,SPY,376.3599854,380.1799927,375.8900146,378.9100037,378.9100037,23424318,0.959208688,2.550018311
2021-01-28 10:30:00-05:00,SPY,378.8900146,380.9599915,378.3900146,379.9100037,379.9100037,13274229,1.225655094,1.019989014
2021-01-28 11:30:00-05:00,SPY,379.9100037,381.4200134,379.5400085,381.3898926,381.3898926,7914148,1.619966177,1.479888916
2021-01-28 12:30:00-05:00,SPY,381.3900146,381.8500061,380.8699951,381.2099915,381.2099915,6081530,1.572032169,-0.180023193
2021-01-28 13:30:00-05:00,SPY,381.230011,381.9299927,380.4100037,380.8150024,380.8150024,7398876,1.466788766,-0.415008545
2021-01-28 14:30:00-05:00,SPY,380.8150024,380.9498901,379.3200989,379.3200989,379.3200989,9224937,1.068477084,-1.494903564
2021-01-28 15:30:00-05:00,SPY,379.3200073,379.8099976,377.2600098,377.6000061,377.6000061,11262544,0.610164547,-1.720001221
2021-01-29 09:30:00-05:00,SPY,375.6300049,376.5950012,373.1499939,376.25,376.25,21780929,0.250460272,0.619995117
2021-01-29 10:30:00-05:00,SPY,376.2679138,376.6700134,372.6499939,372.730011,372.730011,10735355,-0.68742815,-3.537902832
2021-01-29 11:30:00-05:00,SPY,372.7200012,373.2399902,370.519989,370.8450012,370.8450012,12904584,-1.189682227,-1.875
2021-01-29 12:30:00-05:00,SPY,370.8399963,371.230011,368.269989,370.8501892,370.8501892,19250192,-1.188299906,0.010192871
2021-01-29 13:30:00-05:00,SPY,370.8599854,371.7099915,369.5499878,370.9700012,370.9700012,11115798,-1.156376426,0.110015869
2021-01-29 14:30:00-05:00,SPY,370.9599915,373.0599976,369.7000122,372.1350098,372.1350098,12775728,-0.845964087,1.175018311
2021-01-29 15:30:00-05:00,SPY,372.1400146,373.1799927,369.9400024,370.2000122,370.2000122,23089549,-1.361537232,-1.940002441
2021-02-01 09:30:00-05:00,SPY,374.25,374.3900146,371.4200134,372.9500122,372.9500122,17811699,-0.628809615,-1.299987793
2021-02-01 10:30:00-05:00,SPY,372.9500122,374.769989,372.2600098,374.6098938,374.6098938,10091377,-0.186540131,1.659881592
2021-02-01 11:30:00-05:00,SPY,374.605011,376.1900024,374.519989,376.1400146,376.1400146,7241143,0.221155071,1.535003662
2021-02-01 12:30:00-05:00,SPY,376.138092,376.5899963,375.6650085,376.3800049,376.3800049,6217094,0.285099606,0.241912842
2021-02-01 13:30:00-05:00,SPY,376.3800049,377,375.8099976,376.9418945,376.9418945,5438275,0.434813083,0.561889648
2021-02-01 14:30:00-05:00,SPY,376.9599915,377.3399963,376.3099976,376.6010132,376.6010132,7540149,0.343986473,-0.358978271
2021-02-01 15:30:00-05:00,SPY,376.6099854,377.1199951,376.0700073,376.1900024,376.1900024,11250466,0.234474138,-0.41998291
2021-02-02 09:30:00-05:00,SPY,379.6499939,382.5400085,379.6000061,381.5101929,381.5101929,14687448,1.652019758,1.860198975
2021-02-02 10:30:00-05:00,SPY,381.519989,382.9599915,381.4400024,382.5700073,382.5700073,7972777,1.93440351,1.050018311
2021-02-02 11:30:00-05:00,SPY,382.5750122,383.2200012,382.3800049,382.591095,382.591095,5159980,1.940022237,0.016082764
2021-02-02 12:30:00-05:00,SPY,382.6000061,383.0799866,382.2099915,382.4301147,382.4301147,4277012,1.897129635,-0.169891357
2021-02-02 13:30:00-05:00,SPY,382.4400024,382.9299927,382.4200134,382.5650024,382.5650024,4397727,1.933069977,0.125
2021-02-02 14:30:00-05:00,SPY,382.5700073,383.1400146,382.3900146,382.7399902,382.7399902,5412457,1.979694845,0.16998291
2021-02-02 15:30:00-05:00,SPY,382.7481079,382.7799988,381.3800049,381.5400085,381.5400085,13116238,1.659964037,-1.208099365
2021-02-03 09:30:00-05:00,SPY,382.4349976,383.0799866,380.7200012,380.7724915,380.7724915,13149519,1.455461867,-1.662506104
2021-02-03 10:30:00-05:00,SPY,380.7630005,382.1600037,380.480011,381.9100037,381.9100037,5449475,1.758547906,1.147003174
2021-02-03 11:30:00-05:00,SPY,381.9500122,382.7698975,381.5799866,382.5101013,382.5101013,3307309,1.91844177,0.560089111
2021-02-03 12:30:00-05:00,SPY,382.519989,382.9899902,382.1900024,382.9100037,382.9100037,3820539,2.024994312,0.390014648
2021-02-03 13:30:00-05:00,SPY,382.901886,383.6099854,382.7999878,383.5100098,383.5100098,4113765,2.184863782,0.608123779
2021-02-03 14:30:00-05:00,SPY,383.5,383.7000122,382.3900146,382.5,382.5,6063295,1.91575031,-1
2021-02-03 15:30:00-05:00,SPY,382.5069885,382.9100037,381.8399963,381.8599854,381.8599854,8381347,1.745220707,-0.647003174
2021-02-04 09:30:00-05:00,SPY,382.9599915,384.4299927,382.7799988,383.7600098,383.7600098,10579810,2.251475384,0.800018311
2021-02-04 10:30:00-05:00,SPY,383.7600098,384.75,383.6300049,384.519989,384.519989,6233090,2.453969123,0.759979248
2021-02-04 11:30:00-05:00,SPY,384.519989,384.9200134,384.2999878,384.7600098,384.7600098,3152611,2.51792179,0.240020752
2021-02-04 12:30:00-05:00,SPY,384.7650146,385.230011,384.6099854,385.1199951,385.1199951,2972884,2.613838593,0.354980469
2021-02-04 13:30:00-05:00,SPY,385.125,385.4299927,385.0700073,385.2000122,385.2000122,3768550,2.635158859,0.075012207
2021-02-04 14:30:00-05:00,SPY,385.2000122,385.4599915,384.9700012,385.1099854,385.1099854,5476888,2.611171527,-0.090026855
2021-02-04 15:30:00-05:00,SPY,385.1149902,386.2399902,384.9700012,386.1799927,386.1799927,8855238,2.896271133,1.065002441
2021-02-05 09:30:00-05:00,SPY,388.2000122,388.2900085,386.4849854,387.1549988,387.1549988,9427154,3.156058005,-1.045013428
2021-02-05 10:30:00-05:00,SPY,387.1499939,387.980011,387.1099854,387.3500061,387.3500061,4419492,3.208017005,0.200012207
2021-02-05 11:30:00-05:00,SPY,387.3518982,387.9100037,387.1799927,387.8699951,387.8699951,8175162,3.346566209,0.518096924
2021-02-05 12:30:00-05:00,SPY,387.8699951,388.4700012,387.7799988,388.0499878,388.0499878,3980693,3.394524611,0.179992676
2021-02-05 13:30:00-05:00,SPY,388.0499878,388.1098938,387.4100037,387.8500061,387.8500061,3135611,3.341240208,-0.199981689
2021-02-05 14:30:00-05:00,SPY,387.8424988,388.0299988,387.1900024,387.2099915,387.2099915,4397038,3.170710606,-0.632507324
2021-02-05 15:30:00-05:00,SPY,387.2099915,387.8099976,387.1799927,387.6749878,387.6749878,6628519,3.294607209,0.464996338
2021-02-08 09:30:00-05:00,SPY,389.269989,389.8699951,389.1000061,389.5249939,389.5249939,7456415,3.787534686,0.255004883
2021-02-08 10:30:00-05:00,SPY,389.5299988,389.9500122,388.8999939,389.125,389.125,4780497,3.68095775,-0.404998779
2021-02-08 11:30:00-05:00,SPY,389.1270142,389.3800049,388.3500061,389.2999878,389.2999878,5415449,3.727582618,0.172973633
2021-02-08 12:30:00-05:00,SPY,389.2950134,389.3099976,388.8200073,389.0400085,389.0400085,2278014,3.658312082,-0.255004883
2021-02-08 13:30:00-05:00,SPY,389.0450134,389.3099976,388.5899963,389.019989,389.019989,4421420,3.65297795,-0.025024414
2021-02-08 14:30:00-05:00,SPY,389.0150146,389.5499878,388.8200073,389.5299988,389.5299988,3591445,3.788868219,0.514984131
2021-02-08 15:30:00-05:00,SPY,389.519989,390.5400085,389.3999939,390.5400085,390.5400085,6358861,4.057981691,1.020019531
2021-02-09 09:30:00-05:00,SPY,389.6099854,390.4299927,389.1700134,390.2099915,390.2099915,8047027,3.970049824,0.600006104
2021-02-09 10:30:00-05:00,SPY,390.2200012,390.4599915,389.3901062,389.7150879,389.7150879,3806561,3.838184548,-0.50491333
2021-02-09 11:30:00-05:00,SPY,389.7200012,390.6300049,389.5849915,390.5,390.5,3466516,4.047321558,0.779998779
2021-02-09 12:30:00-05:00,SPY,390.4919128,390.8200073,390.1900024,390.2200012,390.2200012,2436694,3.97271689,-0.271911621
2021-02-09 13:30:00-05:00,SPY,390.2099915,390.7070007,390.1799927,390.6300049,390.6300049,3303783,4.081960892,0.420013428
2021-02-09 14:30:00-05:00,SPY,390.6257019,390.8800049,390.4599915,390.4849854,390.4849854,3957136,4.043320959,-0.140716553
2021-02-09 15:30:00-05:00,SPY,390.480011,390.8900146,389.8900146,390.2399902,390.2399902,6612960,3.978042891,-0.240020752
2021-02-10 09:30:00-05:00,SPY,392.1199951,392.2799988,388.6809998,389.3599854,389.3599854,12119882,3.743568752,-2.760009766
2021-02-10 10:30:00-05:00,SPY,389.3599854,390.1199951,387.5,389.2900085,389.2900085,12702751,3.724923684,-0.069976807
2021-02-10 11:30:00-05:00,SPY,389.2880859,390.0498962,388.6600037,389.3399963,389.3399963,5593991,3.738242751,0.0519104
2021-02-10 12:30:00-05:00,SPY,389.3099976,389.9400024,389.0098877,389.8699951,389.8699951,3825544,3.879459021,0.559997559
2021-02-10 13:30:00-05:00,SPY,389.8713074,390.4100037,389.4100037,390.3800049,390.3800049,4299260,4.015349291,0.50869751
2021-02-10 14:30:00-05:00,SPY,390.3900146,391.0700073,390.1900024,390.4200134,390.4200134,7100833,4.026009424,0.029998779
2021-02-10 15:30:00-05:00,SPY,390.4150085,390.6000061,389.3699951,390.0899963,390.0899963,8733450,3.938077556,-0.325012207
2021-02-11 09:30:00-05:00,SPY,391.2399902,391.6900024,390.3200989,391.0119019,391.0119019,7033589,4.183715968,-0.228088379
2021-02-11 10:30:00-05:00,SPY,391.019989,391.3699951,390.1499939,390.6394043,390.6394043,4504886,4.084465332,-0.380584717
2021-02-11 11:30:00-05:00,SPY,390.6350098,390.9400024,388.6600037,388.6901855,388.6901855,5422872,3.565103002,-1.944824219
2021-02-11 12:30:00-05:00,SPY,388.696991,389.8714905,388.1000061,389.7000122,389.7000122,6572277,3.834167686,1.00302124
2021-02-11 13:30:00-05:00,SPY,389.7044067,389.9899902,388.7900085,389.3399963,389.3399963,3167769,3.738242751,-0.3644104
2021-02-11 14:30:00-05:00,SPY,389.3299866,390.4700012,389.0100098,390.1300049,390.1300049,4799122,3.948737689,0.800018311
2021-02-11 15:30:00-05:00,SPY,390.1300049,390.980011,389.8999939,390.730011,390.730011,7921574,4.108607159,0.600006104
2021-02-12 09:30:00-05:00,SPY,389.8500061,390.7399902,389.769989,390.4949951,390.4949951,6682387,4.045988025,0.644989014
2021-02-12 10:30:00-05:00,SPY,390.4949951,391.480011,390.0499878,391.3299866,391.3299866,4129722,4.268468497,0.834991455
2021-02-12 11:30:00-05:00,SPY,391.3299866,391.6300049,391.2200012,391.230011,391.230011,3119524,4.241830362,-0.099975586
2021-02-12 12:30:00-05:00,SPY,391.2312927,391.2900085,390.5100098,390.9450073,390.9450073,3725929,4.16589216,-0.2862854
2021-02-12 13:30:00-05:00,SPY,390.9450073,391.2200012,390.5499878,390.9143066,390.9143066,3263749,4.157712074,-0.030700684
2021-02-12 14:30:00-05:00,SPY,390.901001,391.4400024,390.6400146,391.4100037,391.4100037,4147898,4.289788763,0.509002686
2021-02-12 15:30:00-05:00,SPY,391.4100037,392.8999939,391.3599854,392.6900024,392.6900024,15000869,4.630839838,1.279998779
2021-02-16 09:30:00-05:00,SPY,393.9599915,394.1700134,392.8200073,394.019989,394.019989,9206041,4.98520998,0.059997559
2021-02-16 10:30:00-05:00,SPY,394.0400085,394.1600037,392.3999939,392.5899963,392.5899963,7802056,4.604193571,-1.450012207
2021-02-16 11:30:00-05:00,SPY,392.5899963,392.9299927,391.5299988,392.8099976,392.8099976,7262818,4.662812106,0.220001221
2021-02-16 12:30:00-05:00,SPY,392.8200073,393.0799866,392.4599915,392.9189148,392.9189148,3091795,4.691832712,0.098907471
